teebenchargs_id,algorithm,threads,relR,relS,matches,phase1Cycles,phase2Cycles,cyclesPerTuple,phase1Time,phase2Time,totalTime,throughput,phase1L3CacheMisses,phase1L3HitRatio,phase1L2CacheMisses,phase1L2HitRatio,phase1IPC,phase1IR,phase1EWB,phase1VoluntaryCS,phase1InvoluntaryCS,phase1UserCpuTime,phase1SystemCpuTime,phase2L3CacheMisses,phase2L3HitRatio,phase2L2CacheMisses,phase2L2HitRatio,phase2IPC,phase2IR,phase2EWB,phase2VoluntaryCS,phase2InvoluntaryCS,phase2UserCpuTime,phase2SystemCpuTime,totalL3CacheMisses,totalL3HitRatio,totalL2CacheMisses,totalL2HitRatio,totalIPC,totalIR,totalEWB,totalVoluntaryCS,totalInvoluntaryCS,totalUserCpuTime,totalSystemCpuTime
1405,RHT,2,1310720,5242880,5242880,554449744,46357782,91,0,0,176304,37.1722,36018,0.91,763364,0.66,0.10,194309559,13491,302,16,120993,196626,6776,0.82,54181,0.47,0.04,5306717,0,84,18,24118,370,45965,0.90,840336,0.65,0.10,203211773,14503,386,82,145386,198926
1406,RHT,2,1310720,5242880,5242880,554178132,44244774,91,0,0,175604,37.3203,33777,0.92,751580,0.66,0.10,195799132,13457,440,16,111623,205872,510,0.98,37494,0.53,0.04,4463491,0,78,16,23317,0,36401,0.92,808228,0.65,0.10,203701941,14469,518,80,135898,207090
1407,RHT,2,1310720,5242880,5242880,560698560,46498282,92,0,0,178179,36.7810,34297,0.92,765615,0.66,0.10,199675283,13492,723,16,156982,163891,512,0.98,44016,0.50,0.04,5207588,0,96,16,23539,1091,36988,0.92,829978,0.65,0.10,208380000,14504,819,80,180790,166978
1408,RHT,3,1310720,5242880,5242880,575432710,289882886,132,0,0,253919,25.8098,35838,0.93,1247150,0.64,0.11,300734970,13461,4586,16,169867,300784,1484,0.99,1418131,0.66,0.25,209427226,48,16362,16,111102,54600,39715,0.95,2684993,0.65,0.15,513658897,14521,20948,80,281222,357148
1409,RHT,3,1310720,5242880,5242880,558158466,292328518,129,0,0,249568,26.2598,35777,0.93,1152918,0.63,0.11,288299890,13476,3564,17,143006,319390,1221,1.00,1390967,0.67,0.25,209765470,0,16371,17,104010,62148,39558,0.95,2563242,0.65,0.15,501552254,14488,19935,82,248092,382690
1410,RHT,3,1310720,5242880,5242880,577751560,288809152,132,0,0,254284,25.7728,38125,0.93,1251015,0.65,0.12,303129045,13474,4806,16,142275,327816,1191,1.00,1405097,0.67,0.25,210375682,0,16356,16,110315,54609,41810,0.95,2675448,0.66,0.15,516978502,14487,21162,80,252868,384176
1411,RHT,3,1310720,5242880,5242880,539956924,292378440,127,0,0,244257,26.8308,35989,0.92,1050883,0.64,0.11,274695707,13505,2411,20,156864,295015,2221,0.99,1345141,0.69,0.25,209474527,0,16353,16,122962,42079,40748,0.94,2415330,0.67,0.14,487600522,14518,18764,84,280244,338652
1412,RHT,3,1310720,5242880,5242880,540398232,292361796,127,0,0,244366,26.8188,37825,0.92,1106007,0.63,0.11,276732020,13457,2689,16,169202,281819,1285,0.99,1395732,0.67,0.25,212121144,48,16380,16,103723,62805,41679,0.94,2522576,0.65,0.14,492410879,14518,19069,80,273902,345577
1413,RHT,3,1310720,5242880,5242880,542751432,288755672,126,0,0,243999,26.8591,35789,0.93,1146050,0.61,0.11,277972280,13488,2656,17,158564,293578,1854,0.99,1349020,0.68,0.25,210016084,0,16370,17,125112,39269,40097,0.95,2514563,0.65,0.14,491411523,14503,19026,82,284126,334553
1414,RHT,3,1310720,5242880,5242880,498600572,292678464,120,0,0,232195,28.2246,35298,0.92,888253,0.61,0.10,242433092,13472,18,18,130170,296868,1733,0.99,1407683,0.67,0.24,209327981,0,16345,16,126086,39601,39520,0.95,2315579,0.65,0.14,455210748,14486,16363,82,256680,338183
1415,RHT,3,1310720,5242880,5242880,502994438,288001660,120,0,0,232111,28.2348,46314,0.90,889783,0.62,0.10,244775975,13507,176,19,144230,283918,1720,0.99,1368920,0.67,0.25,207474381,0,16176,15,115278,48230,50697,0.93,2278353,0.65,0.14,455724619,14519,16352,82,259764,333945
1416,RHT,3,1310720,5242880,5242880,518001442,277191260,121,0,0,233343,28.0857,38086,0.92,951374,0.64,0.10,254261716,13496,910,17,140335,297565,1837,0.99,1342073,0.67,0.24,197702477,0,15594,16,112239,45077,42490,0.94,2313416,0.66,0.14,455478169,14508,16504,81,252836,344386
1417,RHT,3,1310720,5242880,5242880,520983826,265613832,120,0,0,230821,28.3926,34840,0.93,975442,0.61,0.10,256135485,13474,1105,16,141518,298843,1832,0.99,1219597,0.67,0.24,189802505,0,14983,16,96306,54077,39125,0.94,2214262,0.65,0.14,449392149,14486,16088,80,238083,354802
1418,RHT,3,1310720,5242880,5242880,511676748,252949032,116,0,0,224374,29.2084,33048,0.93,898579,0.62,0.10,249873363,13487,626,16,152960,280420,1429,0.99,1138648,0.68,0.24,177069974,0,14016,16,129335,13406,36937,0.94,2056057,0.65,0.14,430363881,14499,14642,80,282663,295564
1419,RHT,4,1310720,5242880,5242880,584936710,297892550,134,0,0,259059,25.2977,36189,0.94,1589712,0.62,0.12,381485164,13505,6297,20,176641,426875,2543,0.99,1472546,0.66,0.25,212820500,0,16350,16,125639,44851,41086,0.96,3080958,0.64,0.14,597766604,14517,22647,84,302448,473496
1420,RHT,4,1310720,5242880,5242880,587242592,285814404,133,0,0,256191,25.5809,38313,0.94,1621616,0.62,0.12,392680930,13492,7084,17,182027,426286,2678,0.99,1328328,0.69,0.25,211037355,0,16338,16,127716,36218,43370,0.95,2968948,0.65,0.15,607230166,14504,23422,81,310005,464255
1421,RHT,4,1310720,5242880,5242880,676725514,289737676,147,0,0,283599,23.1087,38334,0.95,1989334,0.62,0.13,443305469,13511,11040,17,173092,478361,1437,0.99,1353422,0.67,0.25,213102168,0,16373,16,119230,45867,42291,0.96,3361355,0.64,0.15,659891892,14523,27413,81,292701,525654
1422,RHT,4,1310720,5242880,5242880,649056538,287269534,142,0,0,274773,23.8510,40982,0.94,1937576,0.63,0.13,440321536,13486,10905,17,185937,453213,1120,1.00,1370084,0.69,0.25,212161399,0,16333,16,106578,58025,44528,0.95,3326391,0.66,0.15,655975047,14499,27238,81,292922,512774
1423,RHT,4,1310720,5242880,5242880,643157408,292519748,142,0,0,274583,23.8675,37618,0.95,1808279,0.60,0.12,412382481,13491,8470,17,215791,418010,2152,0.99,1438416,0.66,0.25,212190129,0,16352,16,128335,38517,42089,0.96,3266801,0.62,0.15,628100689,14503,24822,81,345124,457496
1424,RHT,4,1310720,5242880,5242880,633540076,296197362,141,0,0,272822,24.0215,40000,0.94,1778277,0.63,0.12,419818117,13510,9256,20,199458,429279,3279,0.99,1423876,0.68,0.25,212897163,0,16353,16,94623,73396,45657,0.95,3221206,0.65,0.15,636182818,14522,25609,84,295045,503657
1425,RHT,4,1310720,5242880,5242880,592021530,294119534,135,0,0,260030,25.2032,37193,0.94,1551785,0.61,0.12,381602236,13496,6273,16,165901,439643,1532,1.00,1512816,0.65,0.25,212619004,0,16387,17,123317,44214,40928,0.96,3082598,0.63,0.14,597640150,14508,22660,81,289577,485331
1426,RHT,4,1310720,5242880,5242880,710979556,300010848,154,0,0,296682,22.0896,39832,0.95,2287455,0.63,0.13,493444675,13521,15075,19,255686,421433,1456,1.00,1477955,0.66,0.24,211156485,0,16383,16,111664,57393,43496,0.96,3783928,0.64,0.16,708041127,14535,31458,83,368356,479833
1427,RHT,4,1310720,5242880,5242880,623738736,290838364,139,0,0,268374,24.4197,35280,0.95,1823772,0.61,0.12,416798834,13491,9053,16,185945,440271,2065,0.99,1418054,0.67,0.25,210148299,0,16331,18,134788,30600,39749,0.96,3260569,0.64,0.15,630411993,14504,25384,82,321582,472038
1428,RHT,4,1310720,5242880,5242880,605564194,294792490,137,0,0,264201,24.8054,36444,0.94,1578693,0.60,0.12,387983147,13513,6686,17,197744,413326,1851,0.99,1372342,0.68,0.25,208053243,0,16374,16,137114,29140,40702,0.96,2968835,0.64,0.14,599456149,14525,23060,81,335126,443872
1429,RHT,4,1310720,5242880,5242880,638762338,290153422,141,0,0,272599,24.0412,36570,0.94,1873483,0.63,0.13,430076683,13523,10198,16,203369,432159,2480,0.99,1425359,0.67,0.25,207600854,0,16331,16,115206,49976,41436,0.96,3317991,0.65,0.15,641106535,14535,26529,80,318801,483924
1430,RHT,5,1310720,5242880,5242880,712334688,293366220,153,0,0,295112,22.2072,37927,0.95,2323580,0.62,0.13,536485243,13510,13981,24,216379,597790,1483,0.99,1406110,0.68,0.25,213502494,0,16375,16,113341,55027,41544,0.96,3746880,0.65,0.15,753385014,14522,30356,88,329955,654277
1431,RHT,5,1310720,5242880,5242880,731755232,303019232,157,0,0,303644,21.5832,36547,0.96,2348886,0.59,0.13,527627896,13504,13137,16,210281,616842,11823,0.96,1500144,0.66,0.25,214273221,0,16356,19,145212,26735,50665,0.96,3866935,0.62,0.15,745309287,14516,29493,83,355848,644983
1432,RHT,5,1310720,5242880,5242880,709170924,307740370,155,0,0,298402,21.9623,34245,0.96,2267509,0.60,0.13,521092013,13483,12682,17,200653,611837,2485,0.99,1448164,0.67,0.24,211911252,0,16397,17,145177,31913,38877,0.97,3733614,0.63,0.15,736413591,14497,29079,82,346076,645459
1433,RHT,5,1310720,5242880,5242880,732272960,302811138,157,0,0,303755,21.5753,37198,0.95,2368871,0.62,0.13,548649001,13478,14874,19,246781,582020,1627,0.99,1440831,0.67,0.25,211864543,0,16297,18,141973,29527,40956,0.96,3827737,0.64,0.15,763907468,14491,31171,85,389134,613015
1434,RHT,5,1310720,5242880,5242880,683151894,298289452,149,0,0,287998,22.7557,36872,0.95,2110663,0.60,0.12,506005840,13523,11394,16,177849,622567,1787,1.00,1420169,0.68,0.24,210525742,0,16379,16,120764,51946,40807,0.97,3547934,0.64,0.14,719926412,14539,27773,80,299009,675901
1435,RHT,5,1310720,5242880,5242880,694432236,311927532,153,0,0,295306,22.1926,34676,0.95,2210464,0.62,0.13,524255001,13511,12930,17,242697,560991,2638,0.99,1468857,0.68,0.25,214020394,0,16347,16,94421,79402,39395,0.97,3698801,0.65,0.15,741787987,14523,29277,81,337974,641563
1436,RHT,5,1310720,5242880,5242880,707084934,302194106,154,0,0,296163,22.1284,36691,0.96,2330906,0.63,0.13,539685766,13519,14072,17,214652,598391,1750,1.00,1389389,0.70,0.23,210474800,0,16390,16,120097,54803,41080,0.97,3738800,0.66,0.15,753722908,14532,30462,81,335132,654731
1437,RHT,5,1310720,5242880,5242880,707881886,297748338,153,0,0,295092,22.2087,35385,0.96,2192959,0.64,0.13,527387218,13503,13158,17,228666,586567,2399,0.99,1350568,0.70,0.24,210760855,0,16376,16,123503,48725,40235,0.97,3562551,0.66,0.15,741669482,14515,29534,81,353144,636142
1438,RHT,5,1310720,5242880,5242880,709424238,293180894,152,0,0,294225,22.2741,36451,0.95,2278255,0.61,0.13,534223422,13490,13607,16,245893,572519,1665,0.99,1419759,0.68,0.25,211082276,0,16333,16,141819,25436,40315,0.96,3716347,0.64,0.15,748769608,14503,29940,80,388050,599379
1439,RHT,5,1310720,5242880,5242880,738954410,296179602,157,0,0,303749,21.5757,38531,0.95,2304927,0.61,0.13,534676102,13524,13641,17,231367,596729,2275,0.99,1380457,0.68,0.25,209580063,0,16366,17,123065,45182,42977,0.96,3702681,0.64,0.15,747660949,14536,30007,82,354737,643338
1440,RHT,5,1310720,5242880,5242880,717400824,289230632,153,0,0,295387,22.1865,39179,0.95,2331476,0.60,0.13,535796663,13477,13795,22,232980,584939,1588,0.99,1383834,0.67,0.25,208677259,48,16404,16,129103,35811,43277,0.96,3732957,0.63,0.15,747906305,14537,30199,86,363006,621526
1441,RHT,6,1310720,5242880,5242880,747546672,310564838,161,0,0,310492,21.1071,38550,0.96,2477588,0.61,0.13,613003936,13463,15071,16,250518,719375,1786,1.00,1493111,0.67,0.25,210416514,0,16292,16,127018,48054,42370,0.97,3989233,0.63,0.14,826899107,14521,31363,80,377780,769070
1442,RHT,6,1310720,5242880,5242880,770969662,302346614,163,0,0,314976,20.8067,40243,0.96,2552582,0.59,0.12,601471114,13480,14278,17,255410,712122,1788,1.00,1490512,0.67,0.25,214460632,0,16376,16,140051,32874,44120,0.97,4060628,0.62,0.14,819352802,14538,30654,81,395844,746377
1443,RHT,6,1310720,5242880,5242880,774239410,315934614,166,0,0,319925,20.4848,48833,0.95,2662580,0.61,0.13,620911762,13481,15801,16,248812,723253,7768,0.99,1621913,0.67,0.23,211770416,0,16402,16,118135,60853,58926,0.97,4302898,0.64,0.14,836165215,14539,32203,80,367341,785689
1444,RHT,6,1310720,5242880,5242880,744579452,309148836,160,0,0,309206,21.1949,38971,0.96,2447042,0.60,0.12,599682706,13478,14145,16,287542,674872,1422,1.00,1523746,0.65,0.25,214261675,0,16420,16,116009,59491,42526,0.97,3988161,0.62,0.14,817378618,14536,30565,80,403760,735719
1445,RHT,6,1310720,5242880,5242880,689835988,318315188,153,0,0,295833,22.1530,48578,0.94,2194026,0.59,0.12,564897869,13477,11325,17,200781,743434,1646,1.00,1451171,0.68,0.24,212044696,0,16398,16,145642,35146,52503,0.96,3663372,0.63,0.14,780431541,14535,27723,81,347262,779466
1446,RHT,6,1310720,5242880,5242880,754797016,316265812,163,0,0,314291,20.8520,37885,0.96,2619468,0.61,0.13,629433720,13466,16479,16,257876,715904,2187,0.99,1478441,0.66,0.25,214764966,0,16394,16,151347,26082,42190,0.97,4115148,0.63,0.15,847616789,14525,32873,80,410088,742686
1447,RHT,6,1310720,5242880,5242880,751537020,307491570,161,0,0,310761,21.0889,46384,0.95,2619726,0.60,0.13,620272089,13494,15847,23,288380,690231,1377,1.00,1571924,0.66,0.24,212404108,0,16394,17,139862,34288,50011,0.97,4209239,0.62,0.14,836070876,14513,32241,88,428624,725960
1448,RHT,6,1310720,5242880,5242880,742697616,302943280,159,0,0,306833,21.3588,39965,0.96,2459327,0.61,0.13,602777000,13477,14532,18,246962,715817,1182,1.00,1419985,0.68,0.25,212608435,0,16397,16,124409,48121,43392,0.96,3896282,0.64,0.14,818793415,14535,30929,82,371676,765172
1449,RHT,6,1310720,5242880,5242880,738211734,318180872,161,0,0,309988,21.1415,58656,0.95,2538137,0.62,0.13,609344363,13445,14596,17,226835,732782,1352,1.00,1476243,0.70,0.23,209697714,48,16404,16,133872,49711,62264,0.96,4033481,0.65,0.14,822666238,14551,31000,81,361025,783828
1450,RHT,6,1310720,5242880,5242880,734629430,308672060,159,0,0,306148,21.4066,41834,0.96,2495527,0.60,0.13,612954562,13457,15175,16,273948,691577,2254,1.00,1531413,0.66,0.24,209792685,0,16367,17,109546,64958,46411,0.97,4044515,0.63,0.14,826171915,14515,31542,81,383831,757916
1451,RHT,6,1310720,5242880,5242880,728048874,319184488,159,0,0,307299,21.3265,37816,0.96,2451249,0.60,0.13,600158738,13482,14329,17,261204,703705,1909,1.00,1531448,0.67,0.24,208956144,0,16330,16,101297,78158,42150,0.97,4001219,0.63,0.14,812596903,14540,30659,81,362826,783382
1452,RHT,7,1310720,5242880,5242880,822249906,326927514,175,0,0,337239,19.4331,50107,0.97,2832391,0.60,0.12,673304226,13467,14876,24,290433,833169,1841,1.00,1594419,0.67,0.23,210617932,0,16365,16,153929,34450,55032,0.98,4448470,0.63,0.14,887616404,14525,31241,88,444625,869245
1453,RHT,7,1310720,5242880,5242880,801176990,395757172,182,0,0,351227,18.6592,40608,0.97,2681529,0.60,0.12,679723409,13498,15094,16,337026,802677,3351,0.99,1658047,0.65,0.24,215339218,0,16415,16,138720,62858,46227,0.98,4356917,0.62,0.14,898516045,14556,31509,80,475942,866988
1454,RHT,7,1310720,5242880,5242880,3442016890,3227200658,1017,0,0,1956965,3.3489,62425,0.98,4910036,0.41,0.12,744107194,13477,16153,20,858914,1318782,9154,1.00,3739868,0.36,0.17,248958514,0,16416,16,834624,456985,73664,0.99,8671828,0.39,0.13,996716473,14536,32569,84,1694516,1778762
1455,RHT,7,1310720,5242880,5242880,815410562,325975386,174,0,0,334953,19.5657,37920,0.97,2795429,0.61,0.12,698072839,13475,16701,17,267411,871835,1732,1.00,1542187,0.68,0.24,211306205,0,16348,16,151161,29366,41740,0.98,4354597,0.64,0.14,912765598,14534,33049,81,418770,902718
1456,RHT,7,1310720,5242880,5242880,3450062706,2837101830,959,0,0,1844892,3.5523,51377,0.99,4759512,0.43,0.12,728404930,13497,16039,17,888916,1305230,6639,1.00,3409257,0.41,0.18,242196844,0,16407,16,750546,429396,60614,0.99,8191426,0.42,0.13,974352603,14555,32446,81,1640418,1737572
1457,RHT,7,1310720,5242880,5242880,768059198,624316392,212,0,0,408607,16.0389,39050,0.96,2669706,0.60,0.12,691142608,13482,16356,19,283089,843232,3335,0.99,1686454,0.64,0.25,218192643,0,16415,17,272598,69101,44669,0.97,4372428,0.61,0.14,912715047,14540,32771,84,556094,913855
1458,RHT,7,1310720,5242880,5242880,1043238040,561297508,244,0,0,470831,13.9192,49560,0.97,2867118,0.58,0.12,693235930,13496,14599,25,292747,975739,2714,1.00,1663984,0.65,0.24,215376229,0,16392,16,217415,76819,54319,0.98,4548582,0.60,0.13,912077056,14554,30991,89,510528,1054031
1459,RHT,7,1310720,5242880,5242880,3613017264,2817851476,981,0,0,1887061,3.4729,59887,0.99,5029001,0.40,0.12,751900890,13497,16333,19,857334,1371904,8866,1.00,3444275,0.40,0.18,245060716,0,16401,17,758703,409650,70802,0.99,8493994,0.40,0.13,1000541592,14555,32734,84,1617489,1783831
1460,RHT,7,1310720,5242880,5242880,823541664,323283512,174,0,0,336523,19.4744,53955,0.95,2758807,0.59,0.12,703696597,13485,15272,18,271858,867003,2199,1.00,1635984,0.65,0.24,211234507,0,16362,16,134385,45618,58233,0.97,4412889,0.61,0.14,918398779,14546,31634,82,406560,914055
1461,RHT,7,1310720,5242880,5242880,826997878,316878108,174,0,0,335684,19.5231,41516,0.97,2824684,0.60,0.12,697989820,13497,16606,18,300926,833540,2917,1.00,1546155,0.68,0.24,211850096,0,16396,16,122761,58123,46617,0.98,4387750,0.63,0.14,913277080,14555,33002,82,423856,893048
1462,RHT,7,1310720,5242880,5242880,793660956,302929846,167,0,0,321808,20.3649,40829,0.96,2721600,0.61,0.12,689208132,13480,16031,22,247879,874064,1654,1.00,1455228,0.67,0.24,208947958,0,16347,16,133844,38400,44815,0.97,4194697,0.63,0.14,901614192,14538,32378,86,382024,913906
1463,RHT,8,1310720,5242880,5242880,782210250,3046132356,584,0,0,1123371,5.8339,41344,0.97,2938375,0.60,0.12,769526229,13497,16933,18,232691,1044088,13121,1.00,3702765,0.37,0.17,250111412,0,16407,17,702609,514582,56578,0.99,6659273,0.50,0.13,1023053355,14555,33340,83,935720,1561050
1464,RHT,8,1310720,5242880,5242880,860636600,3324949778,638,0,0,1228197,5.3360,41786,0.97,2937877,0.59,0.12,757056645,13498,15947,23,359129,940817,19998,0.99,3662441,0.38,0.17,253122019,0,16404,16,655628,678319,64044,0.99,6620420,0.49,0.13,1013727896,14556,32351,87,1015444,1621511
1465,RHT,8,1310720,5242880,5242880,889275652,3193488922,622,0,0,1198028,5.4703,45325,0.97,3060508,0.58,0.12,768501424,13479,16803,19,227496,1067410,15295,1.00,3622331,0.38,0.17,253540344,0,16401,19,704318,598177,62825,0.99,6701601,0.49,0.13,1025485903,14537,33204,86,932490,1667884
1466,RHT,8,1310720,5242880,5242880,3683667392,3453393770,1089,0,0,2094245,3.1293,49708,0.99,5051113,0.41,0.12,809815588,13496,16473,21,828728,1607244,12509,1.00,3771399,0.36,0.16,253341334,0,16421,16,892689,490709,64074,0.99,8843195,0.39,0.12,1066678298,14555,32894,85,1721955,2101356
1467,RHT,8,1310720,5242880,5242880,3208895124,3661093386,1048,0,0,2015882,3.2510,56258,0.99,4741411,0.43,0.12,794772369,13508,16188,18,783916,1466273,12385,1.00,3777118,0.35,0.16,257221612,0,16418,17,793196,667400,70774,0.99,8540557,0.40,0.13,1055621589,14566,32606,83,1578040,2136586
1468,RHT,8,1310720,5242880,5242880,838357216,323497702,177,0,0,340934,19.2225,39414,0.97,2873124,0.61,0.12,753906397,13471,15816,18,246113,1041007,1793,1.00,1522430,0.69,0.23,211093532,0,16403,16,107190,78355,43447,0.98,4413358,0.64,0.13,968497424,14530,32219,83,353513,1120685
1469,RHT,8,1310720,5242880,5242880,3414286662,3216469444,1011,0,0,1945681,3.3683,65716,0.98,4927054,0.42,0.12,815635754,13462,15840,22,847477,1502918,8172,1.00,3689471,0.37,0.16,251746098,0,16430,16,789981,519383,75835,0.99,8638219,0.40,0.13,1071019112,14521,32270,86,1638454,2025430
1470,RHT,8,1310720,5242880,5242880,3546992292,3459313854,1069,0,0,2055880,3.1877,58961,0.99,5034388,0.41,0.12,804398748,13481,16422,22,767709,1601179,7315,1.00,3836517,0.34,0.16,250819947,0,16378,22,784129,597506,68310,0.99,8890706,0.38,0.12,1058700470,14539,32800,92,1554123,2200421
1471,RHT,8,1310720,5242880,5242880,3658804348,3461632334,1086,0,0,2089368,3.1366,47462,0.99,5043701,0.40,0.12,804613902,13494,16419,19,925226,1484138,8464,1.00,3766965,0.36,0.16,254036272,0,16432,18,787763,607883,57988,0.99,8831160,0.38,0.13,1062174838,14552,32851,85,1715252,2093571
1472,RHT,8,1310720,5242880,5242880,823039534,452490274,194,0,0,374289,17.5095,42121,0.97,2978243,0.60,0.12,763280156,13475,16405,18,279118,1023018,2543,1.00,1726846,0.65,0.23,213532796,0,16430,18,201149,33837,46874,0.98,4721438,0.62,0.13,980184908,14534,32835,84,480583,1058213
1473,RHT,8,1310720,5242880,5242880,786696402,314327986,168,0,0,323085,20.2844,41496,0.97,2941802,0.60,0.12,757514056,13498,16168,24,292421,966824,1703,1.00,1667423,0.66,0.24,210447176,0,16428,16,105160,72992,45215,0.98,4626098,0.62,0.14,971306133,14556,32596,88,397869,1041159
1474,RHT,9,1310720,5242880,5242880,3343407110,3560803090,1053,0,0,2025919,3.2349,53947,0.99,4837549,0.41,0.11,858587784,13485,15078,20,777390,1666783,17875,1.00,3828654,0.36,0.16,257814568,0,16419,20,866293,568228,73773,0.99,8686930,0.39,0.12,1119956122,14543,31497,88,1643770,2239123
1475,RHT,9,1310720,5242880,5242880,3603646530,3094611048,1022,0,0,1965487,3.3343,60518,0.99,5045032,0.41,0.11,866692617,13496,15653,18,857030,1677276,7345,1.00,3585517,0.39,0.17,254583048,0,16459,19,831247,468089,69869,0.99,8650923,0.40,0.12,1124772355,14554,32112,85,1689266,2148531
1476,RHT,9,1310720,5242880,5242880,3712464310,3352735002,1078,0,0,2073160,3.1612,50410,0.99,5120416,0.41,0.11,876560636,13480,16215,23,970754,1604058,17970,0.99,3683165,0.38,0.17,254681532,0,16399,16,829102,527977,70170,0.99,8823834,0.40,0.12,1134721578,14538,32614,87,1801003,2135033
1477,RHT,9,1310720,5242880,5242880,3573135726,3473180436,1075,0,0,2067622,3.1696,48805,0.99,5023602,0.40,0.11,867352994,13488,15791,21,779313,1750643,8259,1.00,3730961,0.37,0.17,256892609,0,16425,17,854650,546993,59104,0.99,8775314,0.39,0.12,1127767041,14546,32216,86,1634911,2300663
1478,RHT,9,1310720,5242880,5242880,820098938,3165427444,608,0,0,1169497,5.6038,41206,0.97,3173885,0.59,0.12,837485209,13508,16622,21,276021,1170826,10415,1.00,3746310,0.37,0.17,252817640,0,16411,17,759303,502404,53853,0.99,6939454,0.49,0.13,1093812107,14566,33033,86,1035977,1675461
1479,RHT,9,1310720,5242880,5242880,866334236,3222210950,623,0,0,1199723,5.4626,42350,0.97,3032355,0.59,0.12,822225442,13479,15324,19,258979,1195889,17719,0.99,3818441,0.37,0.16,254041047,48,16409,16,737337,548888,62179,0.99,6869633,0.49,0.12,1079718815,14585,31733,83,996969,1746956
1480,RHT,9,1310720,5242880,5242880,937635332,318917508,191,0,0,368721,17.7739,53148,0.97,3311750,0.56,0.12,839761891,13511,16498,20,337687,1122456,2263,1.00,1654929,0.67,0.23,211269694,0,16380,16,154575,32673,57574,0.98,4983513,0.61,0.13,1054434950,14570,32878,84,492931,1156030
1481,RHT,9,1310720,5242880,5242880,3709163182,783395816,685,0,0,1318258,4.9714,46898,0.99,5149724,0.41,0.11,882375123,13510,16251,18,864352,1747291,18340,0.98,1947122,0.63,0.24,236807233,0,16430,17,252104,106978,67453,0.99,7116679,0.49,0.13,1122766274,14568,32681,83,1117080,1856587
1482,RHT,9,1310720,5242880,5242880,3827945268,3659912952,1142,0,0,2197181,2.9827,52300,0.99,5292334,0.39,0.11,890714398,13511,16450,27,865265,1764110,20448,0.99,3871179,0.35,0.16,261147685,0,16453,16,796471,657558,74916,0.99,9186445,0.38,0.12,1155509918,14569,32903,91,1663264,2424290
1483,RHT,9,1310720,5242880,5242880,861352148,3085367818,602,0,0,1158109,5.6589,41734,0.97,3166561,0.58,0.12,830082083,13476,15672,20,295343,1156896,9795,1.00,3689542,0.37,0.16,253373550,48,16401,17,644063,607577,53639,0.99,6874409,0.49,0.12,1086874906,14584,32073,85,939949,1766618
1484,RHT,9,1310720,5242880,5242880,3603906726,3378552132,1065,0,0,2048881,3.1986,47684,0.99,5172370,0.40,0.11,873557198,13497,16352,26,923002,1632377,9439,1.00,3790132,0.36,0.17,257672260,0,16425,17,725694,632067,59292,0.99,8983051,0.38,0.12,1134728907,14555,32777,91,1649812,2267243
