teebenchargs_id,algorithm,threads,relR,relS,matches,phase1Cycles,phase2Cycles,cyclesPerTuple,phase1Time,phase2Time,totalTime,throughput,phase1L3CacheMisses,phase1L3HitRatio,phase1L2CacheMisses,phase1L2HitRatio,phase1IPC,phase1IR,phase1EWB,phase1VoluntaryCS,phase1InvoluntaryCS,phase1UserCpuTime,phase1SystemCpuTime,phase2L3CacheMisses,phase2L3HitRatio,phase2L2CacheMisses,phase2L2HitRatio,phase2IPC,phase2IR,phase2EWB,phase2VoluntaryCS,phase2InvoluntaryCS,phase2UserCpuTime,phase2SystemCpuTime,totalL3CacheMisses,totalL3HitRatio,totalL2CacheMisses,totalL2HitRatio,totalIPC,totalIR,totalEWB,totalVoluntaryCS,totalInvoluntaryCS,totalUserCpuTime,totalSystemCpuTime
2188,RHO,9,13107200,52428800,52428800,8721025892,356858430,138,0,0,2663719,24.6032,1327128,0.91,28606015,0.49,0.11,11805342936,248999,488,76,1738106,20412349,2959,1.00,2285050,0.63,0.15,227794851,347,16360,16,287212,38061,1332640,0.92,30911266,0.50,0.11,12036915975,250405,16848,140,2026154,20451447
2189,RHO,10,13107200,52428800,52428800,8846831078,3192222454,183,0,0,3532625,18.5516,1348656,0.92,31091779,0.46,0.10,13363504461,248257,587,56,2009122,23586450,20554,0.99,4323719,0.38,0.12,280458357,330,16373,17,1159743,571822,1371418,0.94,35438428,0.46,0.10,13647857555,249645,16960,121,3169490,24161154
2190,RHO,10,13107200,52428800,52428800,9116671484,3265285734,188,0,0,3633244,18.0379,1285258,0.94,33591392,0.46,0.10,13700068839,248275,1463,69,1981170,24394543,24443,0.99,4364448,0.38,0.12,280091118,336,16373,19,1217290,500526,1311969,0.94,37979959,0.45,0.10,13984120951,249669,17836,136,3200256,24896712
2191,RHO,10,13107200,52428800,52428800,8857247590,2939096864,179,0,0,3461406,18.9333,1349708,0.92,31501550,0.48,0.10,13398557388,248234,1216,48,1844037,23809006,17775,1.00,4199602,0.40,0.12,277894852,364,16375,22,1224713,367503,1369785,0.94,35726457,0.47,0.10,13680534023,249657,17591,118,3070231,24178455
2192,RHO,10,13107200,52428800,52428800,8859467460,3056318376,181,0,0,3496459,18.7435,1406593,0.92,31283430,0.48,0.10,13409656979,248278,1138,58,1967187,23652929,17077,1.00,4257087,0.39,0.12,277595831,359,16352,17,1236805,424363,1425969,0.93,35564328,0.47,0.11,13691244840,249696,17490,123,3205840,24078962
2193,RHO,10,13107200,52428800,52428800,9057783510,3258512498,187,0,0,3613975,18.1340,1306418,0.93,32394399,0.45,0.10,13620464326,248259,913,48,1855157,24388964,17100,1.00,4370883,0.38,0.13,279927933,358,16391,19,1276594,437923,1325801,0.94,36787728,0.45,0.10,13904291114,249675,17304,115,3133175,24828943
2194,RHO,10,13107200,52428800,52428800,8864969456,3171395530,183,0,0,3531835,18.5558,1329762,0.92,30905249,0.48,0.10,13364357668,248282,764,63,1815403,23851149,16809,1.00,4406638,0.37,0.12,278434664,346,16369,17,1149591,491943,1348795,0.93,35333558,0.46,0.10,13646605265,249688,17133,128,2966162,24345379
2195,RHO,10,13107200,52428800,52428800,9065682816,3133253608,186,0,0,3579541,18.3085,1292063,0.93,33126488,0.45,0.10,13665520692,248301,452,60,1947239,24343928,23603,0.99,4262712,0.40,0.12,281620855,354,16357,18,1223410,490993,1317937,0.94,37413253,0.44,0.10,13951136077,249713,16809,126,3172065,24837133
2196,RHO,10,13107200,52428800,52428800,9122030512,3204182612,188,0,0,3616885,18.1195,1292091,0.93,33172443,0.46,0.10,13742294465,248326,616,67,1887621,24549263,37961,0.99,4335672,0.39,0.13,300964744,326,16413,18,1222779,484982,1340351,0.94,37539497,0.46,0.10,14047411714,249711,17029,133,3112066,25035994
2197,RHO,10,13107200,52428800,52428800,8944905842,3249618434,186,0,0,3578269,18.3150,1360338,0.92,31600578,0.48,0.10,13468151857,248409,1075,70,1879746,23979865,17557,1.00,4323616,0.39,0.12,282351674,344,16391,18,1258107,455579,1380364,0.94,35947979,0.47,0.10,13754660099,249856,17466,136,3139540,24437405
2198,RHO,10,13107200,52428800,52428800,8880640560,3379409352,187,0,0,3597473,18.2172,1328321,0.93,31191583,0.48,0.10,13328050430,248645,763,67,1793452,23731151,28057,0.99,4328225,0.39,0.13,285206202,347,16366,18,1284021,449711,1358533,0.94,35544556,0.47,0.10,13617238700,250050,17129,133,3078289,24183563
2199,RHO,10,13107200,52428800,52428800,8846242566,348668572,140,0,0,2698058,24.2901,1315380,0.93,31079907,0.48,0.10,13127634147,249161,522,55,2077757,22939275,3679,1.00,2469824,0.61,0.14,231485578,387,16382,16,256114,72705,1321223,0.93,33570240,0.49,0.11,13362910842,250606,16904,119,2334684,23012988
2200,RHO,11,13107200,52428800,52428800,9205932916,3243453774,189,0,0,3653028,17.9402,1363862,0.93,34677650,0.46,0.10,15081835699,248729,1379,70,2044261,27298434,16310,1.00,4408969,0.38,0.13,279799453,334,16419,17,1226556,433095,1382468,0.94,39111942,0.45,0.10,15365694713,250121,17798,135,3272052,27733555
2201,RHO,11,13107200,52428800,52428800,8965287360,2936558468,181,0,0,3492380,18.7654,1414290,0.92,32605397,0.48,0.10,14781730408,248748,638,56,1992202,26605428,16322,1.00,4156082,0.41,0.12,273162785,378,16430,19,1250358,369437,1432863,0.93,36784778,0.47,0.10,15058859638,250230,17068,123,3244396,26976613
2202,RHO,11,13107200,52428800,52428800,9121089570,2735900818,180,0,0,3479201,18.8365,1408632,0.93,33650697,0.48,0.10,14655230156,248627,3643,57,2115185,26302351,21065,0.99,4368243,0.37,0.13,278064343,327,16417,16,1097563,325141,1432365,0.94,38043928,0.47,0.10,14937503713,250058,20060,121,3214343,26628950
2203,RHO,11,13107200,52428800,52428800,9040074330,3010738780,183,0,0,3536074,18.5335,1451382,0.92,33169869,0.47,0.10,14855104303,248755,686,65,2051360,26714534,24139,0.99,4208883,0.41,0.12,283436084,376,16412,18,1293558,409798,1477577,0.93,37402040,0.47,0.10,15142453259,250189,17098,131,3345871,27126886
2204,RHO,11,13107200,52428800,52428800,9185505014,3138754798,188,0,0,3616326,18.1223,1374423,0.93,35276898,0.46,0.10,14993380713,248614,1276,76,1968160,27266873,28654,0.99,4389741,0.38,0.12,282712985,384,16405,17,1298179,392124,1405229,0.94,39689352,0.45,0.10,15280004552,250103,17681,141,3268115,27660763
2205,RHO,11,13107200,52428800,52428800,8980086162,3215692796,186,0,0,3578617,18.3132,1414134,0.92,32757501,0.48,0.10,14767664956,248581,694,69,2048789,26547685,22206,0.99,4425267,0.37,0.13,285215553,388,16243,17,1264967,434470,1438757,0.93,37207727,0.47,0.10,15056942533,250073,16937,134,3315157,26984233
2206,RHO,11,13107200,52428800,52428800,9065357154,2769519908,180,0,0,3472713,18.8717,1414198,0.92,33220348,0.47,0.10,14877756266,248655,805,69,2006909,26850331,17209,1.00,4167955,0.41,0.12,275121421,347,16340,18,1140616,409286,1433580,0.94,37410645,0.46,0.10,15156728428,250106,17145,135,3149224,27261393
2207,RHO,11,13107200,52428800,52428800,9139717554,3181450294,188,0,0,3615420,18.1268,1373752,0.93,34268484,0.47,0.10,14919446261,248660,1278,75,2071745,26996526,16551,1.00,4358011,0.39,0.12,285161932,352,16366,16,1232763,475428,1392501,0.94,38650624,0.46,0.10,15208593005,250116,17644,139,3306199,27473834
2208,RHO,11,13107200,52428800,52428800,9257094926,3216430498,190,0,0,3660111,17.9055,1444168,0.93,35150024,0.47,0.11,15505476428,248670,1494,71,2063716,27394158,16466,1.00,4357666,0.39,0.13,284578238,379,16411,15,1186763,507971,1463085,0.94,39532739,0.46,0.11,15794135368,250109,17905,134,3252091,27904148
2209,RHO,11,13107200,52428800,52428800,9256659172,3542488718,195,0,0,3755658,17.4499,1361780,0.93,35696956,0.46,0.10,15063765795,248763,857,63,1922358,27374793,26466,0.99,4516178,0.37,0.13,293281797,393,16401,17,1297676,512520,1390735,0.94,40237073,0.45,0.10,15361102898,250216,17258,128,3221440,27889229
2210,RHO,11,13107200,52428800,52428800,9272243726,3469018516,194,0,0,3738674,17.5292,1307023,0.94,34353489,0.46,0.10,14813777902,249233,1054,77,2083614,26665509,15662,1.00,4396216,0.38,0.12,286286566,418,16407,17,1241300,503290,1324999,0.95,38773851,0.45,0.10,15104077337,250755,17461,142,3327282,27169876
2211,RHO,12,13107200,52428800,52428800,9362288278,3272406846,192,0,0,3707402,17.6771,1405537,0.93,35716263,0.47,0.10,16551480002,249361,369,55,2096592,30391604,15915,1.00,4447443,0.37,0.12,283777682,345,16422,19,1197644,524711,1423721,0.94,40186938,0.46,0.10,16839217460,250811,16791,122,3295355,30918727
2212,RHO,12,13107200,52428800,52428800,9324536566,3153616648,190,0,0,3661468,17.8988,1441626,0.93,36221410,0.45,0.10,16517276695,249347,866,86,2126812,30236006,16597,1.00,4305738,0.39,0.12,279494552,351,16357,17,1254241,457406,1460313,0.94,40550281,0.44,0.10,16800673549,250802,17223,151,3382988,30695019
2213,RHO,12,13107200,52428800,52428800,9393435400,2710599194,184,0,0,3551695,18.4520,1415143,0.93,36882274,0.46,0.10,16610472420,249393,932,77,2085917,30532610,21062,0.99,4259611,0.40,0.12,277278778,338,16488,19,1134837,379933,1438413,0.94,41163278,0.45,0.10,16891554190,250835,17420,144,3222415,30914242
2214,RHO,12,13107200,52428800,52428800,9412995646,3296934914,193,0,0,3729478,17.5724,1425041,0.93,37486754,0.45,0.10,16668172645,249404,649,92,1864070,30824135,18409,1.00,4386107,0.38,0.13,284762290,326,16412,19,1331302,414832,1445609,0.94,41894608,0.45,0.10,16956793571,250834,17061,159,3196496,31241372
2215,RHO,12,13107200,52428800,52428800,9248593474,3019152170,187,0,0,3599642,18.2063,1442349,0.93,36253093,0.45,0.10,16369980545,249403,1412,94,2207358,29851204,15247,1.00,4267742,0.40,0.12,273266206,274,16435,16,1271898,398141,1459581,0.94,40543890,0.45,0.10,16647136525,250781,17847,158,3480986,30251139
2216,RHO,12,13107200,52428800,52428800,9385695210,2834658008,186,0,0,3585828,18.2764,1398702,0.94,37606259,0.45,0.10,16551475137,249341,849,78,2068945,30500909,20893,0.99,4159920,0.41,0.12,277226414,368,16308,16,1234797,391687,1421680,0.94,41791361,0.45,0.10,16832736927,250813,17157,142,3305443,30894472
2217,RHO,12,13107200,52428800,52428800,9323970358,3159555162,190,0,0,3663045,17.8911,1438644,0.93,36058873,0.46,0.10,16509357241,249415,763,65,1983786,30383316,18479,1.00,4381693,0.39,0.12,281250803,333,16454,17,1291905,489046,1459211,0.94,40462765,0.45,0.10,16794461290,250852,17217,130,3276576,30874758
2218,RHO,12,13107200,52428800,52428800,9209508122,2881281432,184,0,0,3547805,18.4723,1445401,0.92,34328830,0.47,0.10,16306929368,249413,1085,100,2011106,29953876,15566,1.00,4235076,0.40,0.12,277079726,290,16410,19,1269430,379004,1463117,0.93,38585803,0.46,0.10,16587894920,250807,17495,167,3281505,30335184
2219,RHO,12,13107200,52428800,52428800,9275640248,3417801338,193,0,0,3724672,17.5951,1428810,0.92,33963907,0.48,0.10,16406317381,249461,837,66,1955166,30258329,24120,0.99,4416337,0.38,0.12,283238779,296,16416,17,1236042,547746,1455213,0.94,38401962,0.47,0.10,16693404436,250861,17253,131,3191743,30808935
2220,RHO,12,13107200,52428800,52428800,9356385784,3303087714,193,0,0,3714679,17.6424,1428478,0.93,36119653,0.46,0.10,16429777387,249464,776,69,1939712,30261320,16440,1.00,4372839,0.38,0.12,282127374,330,16389,17,1190188,516186,1446793,0.94,40514768,0.45,0.10,16715773290,250898,17165,134,3130640,30780245
2221,RHO,12,13107200,52428800,52428800,9352170816,3390643854,194,0,0,3739134,17.5271,1326858,0.94,36082682,0.45,0.10,16115861147,249445,1000,100,1892078,29638121,15814,1.00,4441953,0.38,0.13,285264000,331,16383,17,1170788,542526,1344943,0.95,40548905,0.45,0.10,16405191363,250920,17383,165,3065533,30181525
2222,RHO,13,13107200,52428800,52428800,9481336712,3128497718,192,0,0,3700108,17.7119,1477267,0.93,38191842,0.46,0.10,18012708999,249632,1401,117,2273897,33301490,18884,1.00,4378865,0.38,0.12,279940616,298,16394,20,1242990,466531,1498251,0.94,42595199,0.46,0.10,18296718069,251071,17795,185,3517429,33770879
2223,RHO,13,13107200,52428800,52428800,9384591262,3210458546,192,0,0,3695770,17.7327,1464080,0.93,36510146,0.45,0.10,17825914430,249641,1391,113,1962309,33278083,21484,0.99,4400769,0.38,0.13,280997469,315,16373,19,1316313,403773,1487672,0.94,40933837,0.45,0.10,18110818220,251060,17764,180,3280436,33683591
2224,RHO,13,13107200,52428800,52428800,9432888900,3339238470,194,0,0,3747745,17.4868,1472514,0.93,37982687,0.46,0.10,17930743624,249602,943,131,2275457,33174767,25817,0.99,4538938,0.37,0.12,287125472,358,16408,18,1266340,509504,1500379,0.94,42545952,0.45,0.10,18221803040,251066,17351,197,3543544,33686110
2225,RHO,13,13107200,52428800,52428800,9584339952,3292483904,196,0,0,3778450,17.3447,1432000,0.94,39061630,0.46,0.10,18149115955,249642,1962,91,2066092,33879816,18709,1.00,4546285,0.36,0.13,284666272,320,16428,17,1230596,506287,1452701,0.95,43630041,0.45,0.10,18437633263,251066,18390,156,3298483,34387778
2226,RHO,13,13107200,52428800,52428800,9333819686,2990182972,188,0,0,3616235,18.1227,1483873,0.93,37137913,0.47,0.10,17796821401,249629,1533,118,2012323,33069922,16011,1.00,4320061,0.39,0.12,276988148,323,16378,18,1178601,410382,1501982,0.94,41481154,0.46,0.10,18077753753,251059,17911,184,3192500,33482048
2227,RHO,13,13107200,52428800,52428800,9485297484,3122760618,192,0,0,3699588,17.7144,1444373,0.94,38511575,0.45,0.10,17969426875,249597,1396,82,2120403,33469744,13764,1.00,4378649,0.39,0.12,283876799,329,16425,18,1215966,465010,1460285,0.95,42912695,0.45,0.10,18257171189,251030,17821,148,3337907,33936546
2228,RHO,13,13107200,52428800,52428800,9484470538,3235557256,194,0,0,3732446,17.5585,1461083,0.93,37476916,0.45,0.10,17990405092,249648,1124,99,2034597,33565260,21857,0.99,4462363,0.38,0.12,287867852,329,16459,17,1227889,526596,1485052,0.94,41960384,0.45,0.10,18282074515,251081,17583,164,3264025,34093745
2229,RHO,13,13107200,52428800,52428800,9394554378,3165224562,191,0,0,3685425,17.7825,1439002,0.93,37453750,0.46,0.10,17855300955,249657,1295,101,2300369,32964071,20266,0.99,4407385,0.38,0.12,279492530,302,16397,16,1189011,539127,1461458,0.94,41883939,0.45,0.10,18138701256,251063,17692,165,3490897,33505077
2230,RHO,13,13107200,52428800,52428800,9423479550,3167256030,192,0,0,3694508,17.7388,1446667,0.93,37300204,0.46,0.10,17833229126,249736,1483,153,2259435,33028972,18542,1.00,4362144,0.39,0.12,283314434,311,16447,17,1294634,378125,1467254,0.94,41684895,0.46,0.10,18120398129,251151,17930,218,3556049,33408413
2231,RHO,13,13107200,52428800,52428800,9249564262,3492802620,194,0,0,3738995,17.5277,1455232,0.93,35820066,0.47,0.10,17419885303,249821,1097,86,1961303,32400739,26859,0.99,4489433,0.38,0.13,291029581,332,16418,20,1232892,551987,1484180,0.94,40332823,0.46,0.10,17714813836,251258,17515,154,3194931,32955335
2232,RHO,13,13107200,52428800,52428800,9427354628,3564655852,198,0,0,3812253,17.1909,1366474,0.94,36968189,0.45,0.10,17437158547,250087,1095,116,2081597,32205061,31089,0.99,4529254,0.38,0.13,289267851,389,16398,17,1325396,462367,1399650,0.94,41521057,0.45,0.10,17730422214,251580,17493,181,3408144,32669512
2233,RHO,14,13107200,52428800,52428800,9677610404,3068752916,194,0,0,3740174,17.5222,1459436,0.94,40333706,0.45,0.10,19721144399,249773,1746,185,2232990,37062521,31315,0.99,4478141,0.38,0.12,287935060,354,16450,18,1243285,429964,1492895,0.95,44835926,0.44,0.10,20013129855,251231,18196,251,3476821,37495520
2234,RHO,14,13107200,52428800,52428800,9380795122,2910988930,187,0,0,3606785,18.1702,1480162,0.93,38483422,0.46,0.10,19143472544,249756,1175,120,2112060,35913058,30005,0.99,4378834,0.39,0.13,303418842,395,16340,18,1142904,446765,1512120,0.94,42883102,0.45,0.10,19450662403,251258,17515,186,3256495,36361581
2235,RHO,14,13107200,52428800,52428800,9561863844,2793225544,188,0,0,3625359,18.0771,1460619,0.93,39367923,0.46,0.10,19473529670,249806,1145,148,2393637,36398388,15579,1.00,4314817,0.39,0.12,279407130,315,16522,25,1244759,352238,1478158,0.94,43704876,0.45,0.10,19756773565,251225,17667,221,3639962,36752436
2236,RHO,14,13107200,52428800,52428800,9700381202,3305855004,198,0,0,3816424,17.1721,1433500,0.94,39998138,0.46,0.10,19641625739,249799,1937,95,2212899,36890383,27160,0.99,4544860,0.37,0.12,285880834,340,16442,16,1285326,481064,1462788,0.95,44567668,0.45,0.10,19931605315,251244,18379,159,3499863,37373318
2237,RHO,14,13107200,52428800,52428800,9549029244,3125457786,193,0,0,3719092,17.6215,1469508,0.94,39537288,0.46,0.10,19444019381,249794,1727,104,2244696,36483550,22103,0.99,4474087,0.37,0.12,280572957,333,16319,21,1279014,425034,1493754,0.95,44035919,0.45,0.10,19728628151,251232,18046,173,3525325,36910479
2238,RHO,14,13107200,52428800,52428800,9650847814,3189117824,195,0,0,3767637,17.3945,1459307,0.94,40282852,0.45,0.10,19700508826,249821,1733,113,2351347,36863902,21621,0.99,4495580,0.38,0.12,286798919,291,16442,17,1256418,469384,1483251,0.94,44803229,0.45,0.10,19991380826,251217,18175,178,3609012,37335466
2239,RHO,14,13107200,52428800,52428800,9549620120,2838049342,189,0,0,3634921,18.0296,1484817,0.94,39386180,0.46,0.10,19442985340,249810,1728,157,2162597,36493255,17190,1.00,4364995,0.39,0.12,282226407,322,16518,18,1206680,416056,1504069,0.94,43774769,0.46,0.10,19729144088,251236,18247,223,3370102,36911763
2240,RHO,14,13107200,52428800,52428800,9581011828,3313790720,196,0,0,3783724,17.3205,1468345,0.94,39066282,0.46,0.10,19509793581,249824,1379,125,2169690,36653770,17793,1.00,4519076,0.37,0.12,285109901,293,16344,18,1247709,463295,1488188,0.94,43609783,0.45,0.10,19798920121,251222,17723,191,3418572,37119285
2241,RHO,14,13107200,52428800,52428800,9660092522,3351290890,198,0,0,3817948,17.1652,1463619,0.94,40831067,0.45,0.10,19615283745,249881,1387,109,2215944,36877299,23699,0.99,4606996,0.37,0.12,293216771,348,16421,20,1225554,552609,1489303,0.95,45461789,0.45,0.10,19912464369,251333,17808,177,3442914,37431966
2242,RHO,14,13107200,52428800,52428800,9632604274,3431079098,199,0,0,3833280,17.0966,1834906,0.93,43659441,0.45,0.10,19716537673,250061,1072,134,2319285,36198522,29680,0.99,4521726,0.38,0.13,292162868,364,16415,20,1245446,538942,1866583,0.94,48204859,0.44,0.10,20012625290,251529,17487,202,3566292,36739409
2243,RHO,14,13107200,52428800,52428800,9615676564,3481014832,199,0,0,3842969,17.0535,1374176,0.94,39323815,0.45,0.10,19037084699,250355,792,123,2225238,35605132,24791,0.99,4487827,0.38,0.12,288087212,396,16429,16,1204189,549252,1401302,0.95,43838433,0.44,0.10,19329395445,251855,17221,187,3430604,36156660
2244,RHO,15,13107200,52428800,52428800,9762886122,3244199938,198,0,0,3816686,17.1709,1461164,0.93,38611630,0.48,0.10,20550148054,249892,3286,777,2628282,39143250,25646,0.99,4557549,0.37,0.12,283745681,290,16476,18,1197167,529054,1488833,0.94,43191568,0.47,0.10,20837743959,251286,19762,843,3826125,39675083
2245,RHO,15,13107200,52428800,52428800,9767901530,3222668898,198,0,0,3811841,17.1927,1500632,0.93,38242146,0.47,0.10,20619857794,249949,2484,722,2452243,39438048,21981,0.99,4542730,0.37,0.12,286118863,318,16404,17,1310182,446820,1524765,0.94,42808292,0.46,0.10,20909992229,251371,18888,787,3763899,39886651
2246,RHO,15,13107200,52428800,52428800,9739174744,2784001874,191,0,0,3674682,17.8345,1475561,0.93,38853276,0.47,0.10,20685714753,249949,2137,814,2438744,39559806,16799,1.00,4447695,0.38,0.12,273139666,270,16475,18,1105750,344469,1494454,0.94,43324439,0.46,0.10,20962796638,251323,18612,880,3545869,39905838
2247,RHO,15,13107200,52428800,52428800,9769210316,3196864966,197,0,0,3804651,17.2252,1519341,0.93,38084598,0.48,0.10,20669943578,249916,3118,854,2300927,39603368,17349,1.00,4574759,0.37,0.12,287475612,353,16398,17,1133012,538445,1538819,0.94,42683610,0.47,0.10,20961379289,251374,19516,919,3434778,40144262
2248,RHO,15,13107200,52428800,52428800,9668246698,3148749126,195,0,0,3760916,17.4255,1491254,0.93,38533974,0.48,0.10,20567398786,249985,2807,877,2376573,39319618,33473,0.99,4552590,0.39,0.13,304065171,334,16423,17,1229541,474577,1526824,0.94,43108363,0.47,0.10,20875425668,251423,19230,942,3607679,39795866
2249,RHO,15,13107200,52428800,52428800,9688552966,2805455236,190,0,0,3666123,17.8761,1495454,0.93,39045693,0.47,0.10,20623326746,249996,2759,877,2082527,39580256,15902,1.00,4345059,0.39,0.12,275154774,292,16452,18,1165238,424761,1513440,0.94,43414605,0.46,0.10,20902489812,251393,19211,943,3250427,40005562
2250,RHO,15,13107200,52428800,52428800,9722975966,3046900470,194,0,0,3747084,17.4899,1503404,0.93,39170038,0.47,0.10,20625388715,250004,3083,762,2354722,39502009,18900,1.00,4529632,0.38,0.12,288341900,309,16493,15,1187556,557790,1524340,0.94,43722145,0.46,0.10,20917588580,251417,19576,825,3543485,40062081
2251,RHO,15,13107200,52428800,52428800,9749091342,3318415946,199,0,0,3834433,17.0914,1484888,0.93,39213460,0.47,0.10,20712615606,249941,2238,814,2318942,39608590,17558,1.00,4620569,0.36,0.12,289874969,397,16437,16,1286350,481911,1504663,0.94,43856859,0.46,0.10,21006421549,251442,18675,878,3605581,40093747
2252,RHO,15,13107200,52428800,52428800,9742493306,3289917814,198,0,0,3824105,17.1376,1485990,0.93,38401852,0.48,0.10,20378197157,250006,3876,878,2487030,38891991,19796,1.00,4590903,0.37,0.12,288800793,340,16465,21,1334272,437387,1507770,0.94,43017605,0.47,0.10,20671007255,251450,20341,947,3822822,39331195
2253,RHO,15,13107200,52428800,52428800,9798099368,3457878930,202,0,0,3889711,16.8486,1465042,0.93,38079396,0.48,0.10,20297938642,250138,3587,858,2369711,38754177,28651,0.99,4582345,0.38,0.12,287507239,278,16465,18,1264712,537320,1495665,0.94,42684968,0.47,0.10,20589318682,251522,20052,924,3635697,39293703
